1,LARC-23-9,LARCENY/THEFT OFFENSES – ALL OTHER LARC,2024-11-02,0430,5900 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-03,2220,3700 PICASSO PL,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-03,2035,6500 LOISDALE CT,SPRINGFIELD,VA,22150
2,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-03,2254,3600 BARCROFT VIEW TER,FALLS CHURCH,VA,22041
1,TRES-90J-6,TRESPASSING - OTHER,2024-11-03,2254,3600 BARCROFT VIEW TER,FALLS CHURCH,VA,22041
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,2251,2600 ARLINGTON DR,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-03,2320,5800 TRINITY PKWY,CENTREVILLE,VA,20120
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-03,2323,1600 BEULAH RD,VIENNA,VA,22182
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-03,2323,1600 BEULAH RD,VIENNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-03,2353,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-03,2310,7600 DEVRIES DR,LORTON,VA,22079
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-03,2000,6600 HUNTSMAN BLVD,SPRINGFIELD,VA,22152
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-03,0830,11900 MARKET ST,RESTON,VA,20190
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2024-11-03,2240,3300 GLEN CARLYN RD,FALLS CHURCH,VA,22041
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-03,1450,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-03,1343,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-03,1127,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,1739,1600 WATERHAVEN DR,RESTON,VA,20190
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,2130,8800 RICHMOND HWY,ALEXANDRIA,VA,22309
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-03,1000,6000 PALLADIUM CT,ALEXANDRIA,VA,22315
1,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2024-11-03,1700,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,1343,4300 WILSON VALLEY DR,FAIRFAX,VA,22033
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-03,2000,3200 SYDENHAM ST,FAIRFAX,VA,22031
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-03,1830,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,1930,2100 KINGS GARDEN WAY,FALLS CHURCH,VA,22043
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,1913,10100 OAKWOOD CHASE CT,OAKTON,VA,22124
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-03,1000,6600 WAKEFIELD DR,ALEXANDRIA,VA,22307
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-03,2136,900 TOWLSTON RD,MCLEAN,VA,22102
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-03,0933,4300 LAMARRE DR,FAIRFAX,VA,22030
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-03,0933,4300 LAMARRE DR,FAIRFAX,VA,22030
3,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2024-11-03,0933,4300 LAMARRE DR,FAIRFAX,VA,22030
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-03,1002,5800 BURKE MANOR CT,BURKE,VA,22015
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-03,2200,7900 COLORADO SPRINGS DR,SPRINGFIELD,VA,22153
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-03,2120,900 TOWLSTON RD,MCLEAN,VA,22102
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-03,2300,12500 SWEET LEAF TER,FAIRFAX,VA,22033
1,WEAP-520-3,WEAPONS - UNLAWFUL DISCHARGE/RECKLESS HANDLING,2024-11-04,0000,12100 MONUMENT DR,FAIRFAX,VA,22033
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-04,0005,4200 SUMMIT CORNER DR,FAIRFAX,VA,22030
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2024-11-04,0115, OX RD / SOUTH RUN OAKS DR,FAIRFAX STATION,VA,22039
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-04,0146,7600 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-04,0149,7900 AUDUBON AVE,ALEXANDRIA,VA,22306
1,TRES-90J-6,TRESPASSING - OTHER,2024-11-04,0101,13300 TANNERY CT,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,0159,8400 FRYE RD,ALEXANDRIA,VA,22309
1,DRUG-35A-4,DRUGS - MARIJUANA POSSESSION,2024-11-04,0119,6100 BLUE GRASS DR,ALEXANDRIA,VA,22310
1,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,2024-11-04,0200, BULL RUN POST OFFICE RD / COMPTON RD,CENTREVILLE,VA,20121
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,0351,13800 BRADDOCK RD,CENTREVILLE,VA,20121
1,SUSP-2,SUSPICIOUS - PERSON,2024-11-04,0459,9100 NORTHEDGE DR,SPRINGFIELD,VA,22153
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,0618,13000 ROUTE 50,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,0618,13000 ROUTE 50,FAIRFAX,VA,22033
1,SUSP-2,SUSPICIOUS - PERSON,2024-11-04,0600,8500 LEESBURG PIKE,VIENNA,VA,22182
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,0810,4700 COMMONS DR,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,0752,7600 MCWHORTER PL,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,0837,8400 MASTERS CT,ALEXANDRIA,VA,22308
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,0841,2600 PROSPERITY AVE,FAIRFAX,VA,22031
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-04,0829,6300 RICHMOND HWY,ALEXANDRIA,VA,22306
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-04,0815, BURKE COMMONS CT / BURKE COMMONS RD,BURKE,VA,22015
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,0924,13400 SUNRISE VALLEY DR,HERNDON,VA,20171
1,PARK-90Z-1,PARKING - INOPERATIVE/ABANDONED VEHICLE,2024-11-04,0859,3400 AUSTIN CT,ALEXANDRIA,VA,22310
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-04,0903, ARLINGTON BLVD / SUMMERFIELD RD,FALLS CHURCH,VA,22042
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-04,0829,4700 MONTGOMERY ST,ANNANDALE,VA,22003
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,0904,11600 PLAZA AMERICA DR,RESTON,VA,20190
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-04,0959,8800 LORTON RD,LORTON,VA,22079
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,1023,6400 HITT AVE,MCLEAN,VA,22101
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,1044,4900 AMERICANA DR,ANNANDALE,VA,22003
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1038,13300 HOUND RUN DR,FAIRFAX,VA,22033
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1038,1000 DEWOLFE DR,ALEXANDRIA,VA,22308
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,1109,3100 SOUTH MANCHESTER ST,FALLS CHURCH,VA,22044
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-04,1101,9500 OLD CREEK DR,FAIRFAX,VA,22032
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-04,1101,9500 OLD CREEK DR,FAIRFAX,VA,22032
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1003,8100 SILVERBROOK RD,LORTON,VA,22079
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1026,11400 LILTING LN,FAIRFAX STATION,VA,22039
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1038,7900 CHARLES THOMSON LN,ANNANDALE,VA,22003
1,PARK-90Z-1,PARKING - INOPERATIVE/ABANDONED VEHICLE,2024-11-04,0951, GROVETON GARDENS RD / LOCKHEED BLVD,ALEXANDRIA,VA,22306
1,PARK-90Z-1,PARKING - INOPERATIVE/ABANDONED VEHICLE,2024-11-04,0951, BEDROCK RD / FAIRFIELD CT,ALEXANDRIA,VA,22306
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2024-11-04,1143,13800 LEIGHFIELD ST,CHANTILLY,VA,20151
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1154,7400 ELGAR ST,SPRINGFIELD,VA,22151
1,ROB-120-5,ROBBERY - CARJACKING,2024-11-04,1103,7300 BOSTON BLVD,SPRINGFIELD,VA,22153
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1129,1800 OLD MEADOW RD,MCLEAN,VA,22102
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1148,5600 TOWER HILL CIR,ALEXANDRIA,VA,22315
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-04,1151,7900 AUDUBON AVE,ALEXANDRIA,VA,22306
2,DRUG-35A-10,DRUGS - OTHER DANGEROUS DRUGS POSSESSION,2024-11-04,1151,7900 AUDUBON AVE,ALEXANDRIA,VA,22306
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-04,1144,13700 ROYAL RED TER,CHANTILLY,VA,20151
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,1053,6100 FRANCONIA RD,ALEXANDRIA,VA,22310
1,PARK-90Z-1,PARKING - INOPERATIVE/ABANDONED VEHICLE,2024-11-04,1208,3600 LOCKHEED BLVD,ALEXANDRIA,VA,22306
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2024-11-04,1248,9100 MILL CREEK LNDG,GREAT FALLS,VA,22066
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-04,1231,1900 RESTON METRO PLZ,RESTON,VA,20190
1,PARK-90Z-1,PARKING - INOPERATIVE/ABANDONED VEHICLE,2024-11-04,1223, PATRICK HENRY DR / SQUIRES HILL DR,FALLS CHURCH,VA,22044
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1241,14300 JOHNNY MOORE CT,CENTREVILLE,VA,20120
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-04,0925,7000 BROCTON CT,SPRINGFIELD,VA,22150
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2024-11-04,0925,7000 BROCTON CT,SPRINGFIELD,VA,22150
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,1026,10700 RICHMOND HWY,LORTON,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-04,1130,5400 SOUTHAMPTON DR,SPRINGFIELD,VA,22151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1209,15200 BANNON HILL CT,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1248,1500 CORNERSIDE BLVD,VIENNA,VA,22182
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1300,2700 DORR AVE,FAIRFAX,VA,22031
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-04,1008,1800 CAMERON GLEN DR,RESTON,VA,20190
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-04,1306,9100 BELVOIR WOODS PKWY,FORT BELVOIR,VA,22060
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2024-11-04,1300,3000 FRANKLIN ST,ALEXANDRIA,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1323,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,DRUG-35A-10,DRUGS - OTHER DANGEROUS DRUGS POSSESSION,2024-11-04,1243,6200 FLAT ROCK RD,ALEXANDRIA,VA,22310
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1341,6100 RICHMOND HWY,ALEXANDRIA,VA,22303
1,WEAP-520-9,WEAPONS - BRANDISHING,2024-11-04,1200,4500 SAHALEE CT,ALEXANDRIA,VA,22312
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-04,1223,7100 RICHMOND HWY,ALEXANDRIA,VA,22306
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,1321,12100 MONUMENT DR,FAIRFAX,VA,22033
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-04,1413,8300 WHITE STAR CT,SPRINGFIELD,VA,22153
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1347,1400 BALLS HILL RD,MCLEAN,VA,22101
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1400,2100 VEENENDAAL CT,HERNDON,VA,20170
1,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-04,1413,3300 WILLOW CRESCENT DR,FAIRFAX,VA,22030
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,1414,5700 BACKLICK RD,SPRINGFIELD,VA,22151
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2024-11-04,1405,2400 CENTREVILLE RD,HERNDON,VA,20171
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2024-11-04,1314,2100 PIMMIT DR,FALLS CHURCH,VA,22043
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2024-11-04,1314,2100 PIMMIT DR,FALLS CHURCH,VA,22043
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1330,8900 OX RD,LORTON,VA,22079
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1432,1600 GREAT FALLS ST,MCLEAN,VA,22101
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1449, WESTFIELDS BLVD EB RAMP TO RT2,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1445,6300 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1548,5800 KINGSTOWNE BLVD,ALEXANDRIA,VA,22315
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,1540,4100 CHAIN BRIDGE RD,FAIRFAX,VA,22030
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1352,5700 BACKLICK RD,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-04,1609,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1637,2000 INTERNATIONAL DR,MCLEAN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1621,8300 LEESBURG PIKE,VIENNA,VA,22182
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1621,8300 LEESBURG PIKE,VIENNA,VA,22182
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1554,7700 BACKLICK RD,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-04,1430,7400 TOMCRIS CT,SPRINGFIELD,VA,22153
1,TELE-90Z-1,TELEPHONE - RECORD/INTERCPT/OTHER VIOLATION,2024-11-04,1533,5400 CHATSWORTH CT,FAIRFAX,VA,22032
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-04,1600,5900 KINGSFORD RD,SPRINGFIELD,VA,22152
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-04,1528,5600 BURKE CENTRE PKWY,BURKE,VA,22015
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-04,1703,1800 WESTMORELAND ST,MCLEAN,VA,22101
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-04,1711,5700 SOUTH VAN DORN ST,ALEXANDRIA,VA,22310
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1737, LITTLE RIVER TPKE / WAKEFIELD CHAPEL RD,ANNANDALE,VA,22003
1,SERV-23,SERVICE - MISSING ADULT,2024-11-04,1706,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-04,1745,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-04,1625,14000 KEEPERS PARK,CENTREVILLE,VA,20121
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1747,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1748,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-04,1723,2000 HILLSIDE DR,FALLS CHURCH,VA,22043
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1854,3500 ELLERY CIR,FALLS CHURCH,VA,22041
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-04,1811,10200 ROBERTS COMMON LN,BURKE,VA,22015
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-04,1940,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1823,6600 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1742,9600 BURKE LAKE RD,BURKE,VA,22015
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-04,1937,8600 VILLAGE WAY,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-04,1720,10500 VALE RD,OAKTON,VA,22124
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-04,1806,3100 CANTRELL LN,FAIRFAX,VA,22031
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1935,3400 SOUTH JEFFERSON ST,FALLS CHURCH,VA,22041
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2024-11-04,1836,7300 ROUTE 29,FALLS CHURCH,VA,22046
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-04,1936,5300 GAINSBOROUGH DR,FAIRFAX,VA,22032
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-04,1953, ARLINGTON BLVD / GRAHAM RD,FALLS CHURCH,VA,22042
1,SUSP-2,SUSPICIOUS - PERSON,2024-11-04,1941,11700 POTOMAC CROSSING WAY,FAIRFAX,VA,22030
1,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-04,0900,1500 LINCOLN CIR,MCLEAN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,2006,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-04,1926,4900 TARHEEL WAY,ANNANDALE,VA,22003
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-04,1841,1800 BROTHERS RD,VIENNA,VA,22182
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,2030,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
2,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,2014,5700 COLUMBIA PIKE,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-04,2014,5700 COLUMBIA PIKE,FALLS CHURCH,VA,22041
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,1937,11100 ROUTE 29,FAIRFAX,VA,22030
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-04,1955,13900 ROUTE 50,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-04,2035,7400 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,SERV-23,SERVICE - MISSING ADULT,2024-11-04,1905,13400 POINT PLEASANT DR,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-04,1907,13500 LEITH CT,CHANTILLY,VA,20151
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-04,2103,6800 RIDGE WATER CT,CENTREVILLE,VA,20121
