1,LARC-23-9,LARCENY/THEFT OFFENSES – ALL OTHER LARC,2024-11-02,0430,5900 RICHMOND HWY,ALEXANDRIA,VA,22303
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,2001,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2024-11-05,1640,1000 SILENT RIDGE CT,MCLEAN,VA,22102
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-05,1640,1000 SILENT RIDGE CT,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-05,2037,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-05,1954,2900 DISTRICT AVE,FAIRFAX,VA,22031
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-05,2015,6000 SWEET OAK CT,SPRINGFIELD,VA,22152
3,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-05,2050,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-05,2050,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,2050,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-05,2003,13300 CONNOR DR,CENTREVILLE,VA,20120
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-05,1700,6200 BACKLICK RD,SPRINGFIELD,VA,22150
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-05,2050,1600 DAVIDSON RD,MCLEAN,VA,22101
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-05,2059,2500 PARKERS LN,ALEXANDRIA,VA,22306
2,ROB-120-7,ROBBERY - PERSON,2024-11-05,1930,3000 PATRICK HENRY DR,FALLS CHURCH,VA,22044
2,ROB-120-7,ROBBERY - PERSON,2024-11-05,2000,6000 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,ABDCT-100-1,ABDUCTION - KIDNAPPING/ABDUCTION,2024-11-05,2000,6000 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-05,2214,6100 LEESBURG PIKE,FALLS CHURCH,VA,22044
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,2025,7400 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-05,2212,5800 HIGH BLUFF CT,BURKE,VA,22015
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-05,2239,6000 ROCK CLIFF LN,ALEXANDRIA,VA,22315
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2024-11-05,2030,6200 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-05,2230,12600 WATER ST,CLIFTON,VA,20124
1,SERV-37,SERVICE - MISSING JUVENILE,2024-11-05,2220,7000 RHODEN CT,SPRINGFIELD,VA,22151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-05,2326,3100 FURMAN LN,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-05,2312,2500 FARMCREST DR,HERNDON,VA,20171
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2024-11-05,2237,12500 SUMMIT MANOR DR,FAIRFAX,VA,22033
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-05,2343,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,SERV-37,SERVICE - MISSING JUVENILE,2024-11-05,2247,7800 LIBERTY SPRINGS CIR,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-05,2100,2500 FARMCREST DR,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-05,2255,8000 OLD KEENE MILL RD,SPRINGFIELD,VA,22152
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-05,2258,12300 TOWNCENTER PLZ,STERLING,VA,20170
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-05,2253,3300 GALLOWS RD,FALLS CHURCH,VA,22042
1,ROB-120-7,ROBBERY - PERSON,2024-11-05,2200,7400 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-05,2200,14800 SMETHWICK PL,CENTREVILLE,VA,20120
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,1809,8400 OLD KEENE MILL RD,SPRINGFIELD,VA,22152
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-05,2030,8900 SINGLELEAF CIR,LORTON,VA,22079
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-05,2030,8900 SINGLELEAF CIR,LORTON,VA,22079
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-05,1730,4600 GREEN SPRING RD,ALEXANDRIA,VA,22312
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-05,1800,5700 METROVIEW PKWY,ALEXANDRIA,VA,22303
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-05,1800,5700 METROVIEW PKWY,ALEXANDRIA,VA,22303
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-05,1630,7900 TYSONS ONE PL,MCLEAN,VA,22102
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-05,2000,13000 LAUREL TREE LN,HERNDON,VA,20171
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-05,2200,12900 HIGHLAND CROSSING DR,HERNDON,VA,20171
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE,2024-11-05,2030,7800 LEWIS CHAPEL CIR,LORTON,VA,22079
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-05,2200,6800 COLBURN DR,ANNANDALE,VA,22003
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,1702,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2024-11-05,1030,10700 PARKRIDGE BLVD,RESTON,VA,20191
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-05,2015, FIELD ENCAMPMENT RD / SAINT GERMAIN DR,CENTREVILLE,VA,20121
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-05,1254,1000 KNIGHT LN,HERNDON,VA,20170
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,1844,9500 OLD KEENE MILL RD,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-05,2000,3000 CASTLE RD,FALLS CHURCH,VA,22044
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-05,2100,8800 WESTERN HEMLOCK WAY,LORTON,VA,22079
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-05,2100,8800 WESTERN HEMLOCK WAY,LORTON,VA,22079
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-05,0900,3600 PERSIMMON CIR,FAIRFAX,VA,22031
1,SUSP-2,SUSPICIOUS - PERSON,2024-11-05,1840,2300 ALBOT RD,RESTON,VA,20191
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-05,1600,8000 PAPER BIRCH DR,LORTON,VA,22079
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-05,1900,9200 CARDINAL FOREST LN,LORTON,VA,22079
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-05,1900,9200 CARDINAL FOREST LN,LORTON,VA,22079
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-05,1400,6900 INLET COVE DR,FORT BELVOIR,VA,22060
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-05,1938,12100 SUNSET HILLS RD,RESTON,VA,20190
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-05,0730,10300 REIN COMMONS CT,BURKE,VA,22015
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-06,0023,9400 MOOREGATE CT,LORTON,VA,22079
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,0027,6000 BRANDON AVE,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,0105, GORDON BLVD / XXOUTLET,FAIRFAX,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,0123,5900 DINWIDDIE ST,SPRINGFIELD,VA,22150
1,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-06,0140,12900 KATHERINE HANLEY CT,FAIRFAX,VA,22030
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,0150,13200 LEAFCREST LN,FAIRFAX,VA,22033
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-06,0236,8500 RICHMOND HWY,ALEXANDRIA,VA,22309
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-06,0123,4300 CHANTILLY SHOPPING CTR,CHANTILLY,VA,20151
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-06,0057,11500 NORTH SHORE DR,RESTON,VA,20190
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2024-11-06,0232,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2024-11-06,0401, BRADDOCK RD / OLD LEE RD,CENTREVILLE,VA,20151
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-06,0320, HIGHLAND AVE / TURNER AVE,FAIRFAX,VA,22043
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0414,2400 MASONS FERRY DR,HERNDON,VA,20171
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0414,2400 MASONS FERRY DR,HERNDON,VA,20171
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0414,2400 MASONS FERRY DR,HERNDON,VA,20171
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0414,2400 MASONS FERRY DR,HERNDON,VA,20171
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,0606,6200 WILSON BLVD,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,0619,11700 LEDURA CT,RESTON,VA,20191
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2024-11-06,0645, COOK INLET DR / RICHMOND HWY,FORT BELVOIR,VA,22060
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-06,0738,13800 BRADDOCK SPRINGS RD,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,0645,3800 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-06,0659,6200 WELTON DR,CENTREVILLE,VA,20120
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,0734, POPLAR TREE RD / STRINGFELLOW RD,FAIRFAX,VA,22033
2,SERV-23,SERVICE - MISSING ADULT,2024-11-06,0728,6200 PADDINGTON LN,CENTREVILLE,VA,20120
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,0740, RT50 WB RAMP TO FAIRVIEW PARK / RT50 WB RAMPTO I495 SB,FAIRFAX,VA,22042
2,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-06,0740, RT50 WB RAMP TO FAIRVIEW PARK / RT50 WB RAMPTO I495 SB,FAIRFAX,VA,22042
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,0814,7400 GRACE ST,SPRINGFIELD,VA,22150
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-06,0845,4600 COMMONS DR,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,0730,3500 BUCKMAN RD,ALEXANDRIA,VA,22309
1,SERV-23,SERVICE - MISSING ADULT,2024-11-06,0800,13400 COPPERMINE RD,HERNDON,VA,20171
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,0809,8400 ROUTE 29,FAIRFAX,VA,22031
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2024-11-06,0904,14600 ICELANDIC PL,CHANTILLY,VA,20151
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2024-11-06,0753,2500 JAMES MADISON DR,VIENNA,VA,22181
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-06,0908,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-06,0909,13700 MAGNA WAY,HERNDON,VA,20171
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0100,13000 LAUREL TREE LN,HERNDON,VA,20171
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,0910,10600 ALISON DR,BURKE,VA,22015
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-06,0942,6200 BACKLICK RD,SPRINGFIELD,VA,22150
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-06,0907,1700 OLNEY RD,FALLS CHURCH,VA,22043
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0951,7000 NEWINGTON RD,LORTON,VA,22079
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-06,1028,1500 PATHFINDER LN,MCLEAN,VA,22101
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-06,0940,7900 CASA GRANDE PL,ALEXANDRIA,VA,22309
1,SERV-11,SERVICE - NATURAL DEATH,2024-11-06,0712,9100 RICHMOND HWY,FORT BELVOIR,VA,22060
2,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-06,0712,9100 RICHMOND HWY,FORT BELVOIR,VA,22060
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,0753,7600 OLD OX RD,FAIRFAX STATION,VA,22039
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2024-11-06,1113,3700 WASHINGTON WOODS DR,ALEXANDRIA,VA,22309
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1010,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,0928,1400 HIGHWOOD DR,MCLEAN,VA,22101
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-06,0130,8100 DOUGLAS FIR DR,LORTON,VA,22079
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0130,8100 DOUGLAS FIR DR,LORTON,VA,22079
1,SUSP-2,SUSPICIOUS - PERSON,2024-11-06,1134,5900 RICHMOND HWY,ALEXANDRIA,VA,22307
1,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-06,1119,7700 MATISSE WAY,SPRINGFIELD,VA,22153
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,1146,6800 DARBY LN,SPRINGFIELD,VA,22150
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,1050,1400 TRAP RD,VIENNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1200, ROSE HILL DR / TELEGRAPH RD,ALEXANDRIA,VA,22310
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1221,1900 CHAIN BRIDGE ROAD,MCLEAN,VA,
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,0743,1500 CORNERSIDE BLVD,VIENNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1208,7100 SOTHEBY WAY,LORTON,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,1200,12800 FAIR LAKES PKWY,FAIRFAX,VA,22033
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-06,1154,4100 MEDFORD DR,ANNANDALE,VA,22003
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2024-11-06,1246,11600 PLAZA AMERICA DR,RESTON,VA,20190
1,WEAP-520-3,WEAPONS - UNLAWFUL DISCHARGE/RECKLESS HANDLING,2024-11-06,1139,15200 ELK RUN RD,CHANTILLY,VA,20151
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2024-11-06,1250,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,1140,8500 RICHMOND HWY,ALEXANDRIA,VA,22309
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-06,1329,7300 ARDGLASS DR,LORTON,VA,22079
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2024-11-06,1329,7300 ARDGLASS DR,LORTON,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,1318,3000 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1312,11300 HENDERSON RD,FAIRFAX STATION,VA,22039
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1342,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
2,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1310,6500 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,1310,6500 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1335,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1336,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,0900,5700 THOMAS EDISON CT,ALEXANDRIA,VA,22310
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-06,1311,3300 GLEN CARLYN RD,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,1326,14100 WILLARD RD,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1350,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1356,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1240,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,1428,1600 BECONTREE LN,RESTON,VA,20190
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-06,1441, RT28 NB THRU RAMP / RT28 NB THRU RAMP,FAIRFAX,VA,20151
1,SUSP-3,SUSPICIOUS - VEHICLE,2024-11-06,1350,800 CARRIE CT,MCLEAN,VA,22101
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-06,1258,2100 CENTREVILLE RD,HERNDON,VA,20170
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1404,10400 MARBURY RD,OAKTON,VA,22124
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-06,1437,3300 CANNONGATE RD,FAIRFAX,VA,22031
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1412,9200 OLD DOMINION DR,MCLEAN,VA,22102
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-06,0130,2000 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1453,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-06,1325,2900 SLEEPY HOLLOW RD,FALLS CHURCH,VA,22044
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,1512, LAKE BRADDOCK DR / MOUNT BURNSIDE WAY,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,1443,11300 EDENDERRY DR,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1520,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-06,1511,6000 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-06,1419,6100 ROLLING RD,SPRINGFIELD,VA,22152
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-06,1524,14300 NEWBROOK DR,CHANTILLY,VA,20151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-06,1444,9100 STONEGARDEN DR,LORTON,VA,22079
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-06,1520,9000 CHESTNUT RIDGE RD,FAIRFAX STATION,VA,22039
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-06,1520,9000 CHESTNUT RIDGE RD,FAIRFAX STATION,VA,22039
